genes	Mf_mean	Mm_mean	theta	prob	log2FC
Rphi_RPHIM00000021930	298.493812232767	424.2289492409	-0.767060952632895	0.977991825040982	-0.507142048474589
Rphi_RPHIM00000017881	33.4317096386	10.3838509798667	0.796686857707314	0.977979273546711	1.6868755494438
Rphi_RPHIM00000016372	555.327145891333	693.7815242737	-0.766956713862695	0.977972940572292	-0.321143501007527
Rphi_RPHIM00000021539	5.82080515173333	32.6938453210667	-0.766837087123959	0.977951278708244	-2.48972844110228
Rphi_RPHIM00000016365	65.3282346951333	113.8206668248	-0.766502647686248	0.977889899168232	-0.800983975962479
Rphi_RPHIM00000035296	15.5567361585	1.76803906406667	0.795600594965404	0.977859969942084	3.13731735518031
Rphi_RPHIM00000007205	12.3836088269333	37.9800978087333	-0.766328602903458	0.977857387475414	-1.61681181530434
Rphi_RPHIM00000016059	390.194193194333	531.5511520574	-0.765907527004709	0.977778830530124	-0.446016223239431
Rphi_RPHIM00000013699	70.4741859987333	17.6336558457333	0.794673905944956	0.977754611050181	1.99876330109883
Rphi_RPHIM00000000121	560.813489716333	719.064965549367	-0.765607800232145	0.977722999115122	-0.358601067979488
Rphi_RPHIM00000003591	14.9777307157333	3.881132642	0.794235368623862	0.977704618316351	1.94826941205309
Rphi_RPHIM00000029847	75.4847793377333	136.623576826567	-0.764995563534647	0.977609177614218	-0.855948792242934
Rphi_RPHIM00000029575	164.439968909867	101.334610460633	0.793367812164579	0.977606023728495	0.698433998798376
Rphi_RPHIM00000032234	55.6115414026333	21.9422345136	0.793098909629418	0.977574550085141	1.34167387353912
Rphi_RPHIM00000007118	136.300425658767	77.1860026634667	0.792772351582766	0.977535884479832	0.820378917578565
Rphi_RPHIM00000010992	24.9192726192333	6.02675179293333	0.792620264054082	0.977517897295326	2.04780940258966
Rphi_RPHIM00000020951	39.1893795169333	80.8644458976667	-0.764474826646205	0.977512601322144	-1.04504279361801
Rphi_RPHIM00000012481	3.13173097513333	12.0717847837667	-0.764206455763559	0.977461240809491	-1.94660679945177
Rphi_RPHIM00000017788	4.21742640253333	15.9786581555667	-0.76416491793909	0.97745328022636	-1.92171146206888
Rphi_RPHIM00000017114	93.2117985757333	39.7853153777667	0.791716147681636	0.97741123680307	1.22827654481908
Rphi_RPHIM00000023321	2.98666915233333	16.7508772522333	-0.763761938151256	0.977376124084617	-2.48762731488213
Rphi_RPHIM00000001149	112.7640727938	58.2843995078	0.791323064978011	0.977365006692619	0.952125804748282
Rphi_RPHIM00000018034	79.9574970605	34.5549058955	0.79077275222456	0.977298349514429	1.21034276133834
Rphi_RPHIM00000010805	57.3229073855333	20.4831433832	0.790605513986216	0.977277701416084	1.48467465300732
Rphi_RPHIM00000007738	108.1534016913	52.5903355600667	0.790603461119827	0.977277448060885	1.04020943505154
Rphi_RPHIM00000017391	9.9987427334	29.5882253871667	-0.763212866332071	0.977271210799953	-1.56520456724628
Rphi_RPHIM00000029527	2.46834685656667	9.7140551642	-0.762806385507157	0.977193701645829	-1.97652854031468
Rphi_RPHIM00000016617	5.65200990543333	27.0212876599	-0.762545002101863	0.977143931311548	-2.25726052663881
Rphi_RPHIM00000019774	114.671674979	52.2444732694	0.789296997654119	0.977116711923526	1.13415874209687
Rphi_RPHIM00000002709	0.7859339773	6.8121453351	-0.762191292621213	0.97707599562207	-3.11562918630623
Rphi_RPHIM00000008428	1.96760249686667	9.88960323693333	-0.762144043146832	0.977066618837302	-2.32947385142072
Rphi_RPHIM00000000131	548.140500336833	721.279683415567	-0.761890241427574	0.977016283719164	-0.396013052677902
Rphi_RPHIM00000016634	16.471728804	50.6888221596	-0.761858520525328	0.977009996535918	-1.62167565859154
Rphi_RPHIM00000012460	37.5621823473	97.5323075808667	-0.761847262416364	0.977007765348697	-1.37659930540841
Rphi_RPHIM00000024610	94.4014184082333	42.6760595276333	0.788016255774022	0.976954539878652	1.14538156485921
Rphi_RPHIM00000009964	7.46771822326667	20.6353035056	-0.761526400196904	0.976944220550357	-1.46637526075924
Rphi_RPHIM00000001676	5.01011694653333	17.0977389544667	-0.76141443961364	0.976922067999173	-1.77088936788833
Rphi_RPHIM00000025054	64.0409173841333	26.8169008711	0.786660599056031	0.976781062905643	1.2558514545559
Rphi_RPHIM00000002010	360.653385172633	249.6747785277	0.786533092092688	0.976764086255423	0.530562873864545
Rphi_RPHIM00000012465	14.5374596404667	41.3661103986333	-0.76009356111675	0.976661518483097	-1.50867412278801
Rphi_RPHIM00000014938	20.7805382063	4.86364906626667	0.785668656645193	0.976649265710182	2.09512197901968
Rphi_RPHIM00000030243	22.0610610558667	7.65325478023333	0.785279443333885	0.976597722384133	1.52735684739229
Rphi_RPHIM00000000037	171.953899840833	89.1220268589	0.785079646758524	0.97657130062598	0.948167887266495
Rphi_RPHIM00000029795	1411.8054038663	2081.65980034253	-0.75962051279235	0.976565028964924	-0.5601930639047
Rphi_RPHIM00000015174	124.837437701	60.4294104976	0.784577087016775	0.976504951765438	1.0467278778291
Rphi_RPHIM00000025207	519.757479259933	377.73681417	0.784444801201992	0.976486928401092	0.460457218015265
Rphi_RPHIM00000020721	26.1708820551333	57.6785243337333	-0.759120920958354	0.976463253392331	-1.14007170532538
Rphi_RPHIM00000023005	3.09843553653333	16.5253281901333	-0.759076776731576	0.976454270912661	-2.41506706546505
Rphi_RPHIM00000012413	287.780171237033	402.9280257833	-0.758978290473108	0.976434237019732	-0.485554965816558
Rphi_RPHIM00000023088	599.481272687833	446.026388689533	0.783804711282173	0.976398693625478	0.42658561748304
Rphi_RPHIM00000003999	57.8294459700667	25.1137153326333	0.783449944707891	0.976349906533131	1.20332880332062
Rphi_RPHIM00000030185	136.3978239275	214.761227146433	-0.758467109917352	0.976330389172399	-0.654912925615912
Rphi_RPHIM00000003475	7.47451268476667	28.0366603327	-0.757674627271875	0.97616803965659	-1.90726308060972
Rphi_RPHIM00000004866	302.5492499626	204.5903802299	0.782120034644837	0.976166641148037	0.564431696502734
Rphi_RPHIM00000022892	469.735755477533	699.968342283933	-0.757515569913473	0.976134584009599	-0.57544026101386
Rphi_RPHIM00000011205	11.4372773546667	32.2122323852667	-0.757328548730781	0.976095275710939	-1.49386498717702
Rphi_RPHIM00000028230	24.4665203963333	54.2625365706667	-0.757184670954491	0.976065056774265	-1.14914755241075
Rphi_RPHIM00000018505	210.734324917033	112.156866178	0.781257451834941	0.976044952892569	0.909907378878584
Rphi_RPHIM00000019719	8.0752191497	26.0923299843333	-0.756753755427471	0.975974662074616	-1.69205246112174
Rphi_RPHIM00000016286	3.54903246653333	21.2624893410333	-0.756571004010785	0.975936375987945	-2.58281283532061
Rphi_RPHIM00000035212	46.3173692816667	14.2358807578333	0.780181013559178	0.975893800380135	1.70202156019623
Rphi_RPHIM00000030175	422.335979335767	281.1853156892	0.780167739738747	0.975891941346554	0.58686990272017
Rphi_RPHIM00000004592	1.86483494323333	14.3955689349	-0.75633729445271	0.975887457869586	-2.94850495941137
Rphi_RPHIM00000003224	1514.6974983803	1140.88462524507	0.779806839102688	0.975839885862098	0.408876797591782
Rphi_RPHIM00000025448	924.428910739033	1124.57480555267	-0.755908665345637	0.975797867791307	-0.282745346187883
Rphi_RPHIM00000006521	266.3886369813	182.312565453333	0.779298197628712	0.975766640635908	0.547118545344065
Rphi_RPHIM00000001434	24.9977547463	5.83124245273333	0.778937328374866	0.975714783643886	2.09992330658821
Rphi_RPHIM00000014478	15.5878651227	1.8195890465	0.778069837864765	0.975590492959614	3.09873879325496
Rphi_RPHIM00000032477	433.721003214767	700.062511259167	-0.754875257683216	0.975576027017895	-0.690716443252248
Rphi_RPHIM00000028246	242.191321820533	164.374853510867	0.777703969738646	0.975537349105799	0.55915756273774
Rphi_RPHIM00000023342	5.99784477523333	20.3000672558	-0.754688436317803	0.97553574220517	-1.75896841646229
Rphi_RPHIM00000020565	0.848611630866667	7.26055800916667	-0.754417569952025	0.975477391743363	-3.09690407349925
Rphi_RPHIM00000017198	45.0724047023333	88.1617619279	-0.754350968478672	0.97546305470864	-0.967908633951324
Rphi_RPHIM00000032458	5.7850575867	25.4025083524333	-0.754108480627696	0.975410889817235	-2.13456773625533
Rphi_RPHIM00000003341	19.7075337891	51.1686106119333	-0.753629366412867	0.975307979877512	-1.37651181211161
Rphi_RPHIM00000004057	549.2527005713	350.968365295167	0.776079443220013	0.975301139749721	0.64612905975509
Rphi_RPHIM00000013837	4.70636648333333	17.0836236770667	-0.753365254435042	0.975250344899721	-1.85992845106981
Rphi_RPHIM00000002787	157.628212551167	96.5379114993667	0.775627720861123	0.975235495949278	0.707358252808886
Rphi_RPHIM00000022828	73.0336112598	147.591638362867	-0.75315936385879	0.97520490835436	-1.01497851572441
Rphi_RPHIM00000033116	20.6933161874667	5.1515012541	0.774517211599902	0.975073413583095	2.0061000315503
Rphi_RPHIM00000035946	25.8427970891667	7.7281241903	0.774049184905388	0.975005364354072	1.74157204478748
Rphi_RPHIM00000007128	5.5441946396	15.8756267134333	-0.752215400703752	0.974997104369508	-1.51776373343526
Rphi_RPHIM00000007761	35.4435630164667	13.6101753927333	0.773863798546149	0.974978452483134	1.38083798142721
Rphi_RPHIM00000032933	127.625071169267	63.3221161765	0.77269979440736	0.974809352702403	1.01113039045867
Rphi_RPHIM00000022553	61.5541910359667	29.4016600231333	0.772655908571191	0.974802988388909	1.06595947654324
Rphi_RPHIM00000033651	65.8389342606333	27.5513525919667	0.772587134252402	0.974793017481945	1.25681783547938
Rphi_RPHIM00000011207	35.5864583648667	67.9784973785333	-0.750748925657021	0.974672413822173	-0.93375011226407
Rphi_RPHIM00000007176	24.1493908727333	7.79882767983333	0.771605345725605	0.974651039926821	1.6306576205991
Rphi_RPHIM00000000213	400.2693317121	239.550823271967	0.771428611593643	0.97462555389694	0.740639310286278
Rphi_RPHIM00000015360	146.107874158567	214.219076988733	-0.750466576274554	0.974609105634201	-0.552053031981498
Rphi_RPHIM00000030017	220.163637959367	133.427687360033	0.771249035671862	0.974599823592284	0.722518145417557
Rphi_RPHIM00000033828	71.8356127980667	33.3160614496	0.770689265562859	0.974519811103446	1.10848138474823
Rphi_RPHIM00000016918	53.898171527	20.2010061089667	0.770300249225342	0.974464334409993	1.41580918294017
Rphi_RPHIM00000013388	570.641409152433	450.760509034667	0.770195275879451	0.97444938242843	0.340223314240941
Rphi_RPHIM00000024859	112.306739864833	209.372885447767	-0.749652088545689	0.97442691025026	-0.898630109296423
Rphi_RPHIM00000004993	41.9471998636	15.3373570427333	0.770037099132857	0.974426866807645	1.45152461165371
Rphi_RPHIM00000034735	25.7656910624333	6.97599943266667	0.769839362508465	0.974398744434438	1.88497945968202
Rphi_RPHIM00000005203	182.1626190996	110.422823214067	0.768889870691468	0.974264783718615	0.722188546993025
Rphi_RPHIM00000008887	269.289619206267	350.291669472333	-0.748908283456656	0.974260166839159	-0.37939806208479
Rphi_RPHIM00000017574	106.6169579338	165.860225009433	-0.748520420905353	0.974172401721182	-0.637531030788505
Rphi_RPHIM00000004260	6.851256361	32.8585032050333	-0.748327071692244	0.974128705372396	-2.26182628892062
Rphi_RPHIM00000020408	81.8895506734333	36.0658111563333	0.76764149752637	0.97409129729819	1.18304750001057
Rphi_RPHIM00000026036	423.776101715133	329.1075288348	0.767196349946207	0.974029690501411	0.364743200471236
Rphi_RPHIM00000014421	125.500766947467	45.1683447556	0.76697913662309	0.973999891235248	1.47431222996655
Rphi_RPHIM00000005401	42.5126163834333	14.1583944203667	0.766734089463404	0.973967004530331	1.58623337921603
Rphi_RPHIM00000002968	128.255231288367	62.7279349776	0.766535429122115	0.9739403722642	1.03183769724483
Rphi_RPHIM00000010479	457.153128874533	332.222913842833	0.765853298395519	0.973849123873735	0.460525912819449
Rphi_RPHIM00000025995	5.86548514413333	22.7569265449667	-0.747026882696014	0.973835804522452	-1.95598338042776
Rphi_RPHIM00000035509	14.48905896	51.6425683906333	-0.746927338789841	0.97381338084556	-1.8335968560783
Rphi_RPHIM00000024691	18.0261907903667	4.68480738206667	0.765531639798938	0.973806201579623	1.94403292829401
Rphi_RPHIM00000021072	54.8836838051	17.3757103082	0.765503810897647	0.97380249125708	1.65930536325851
Rphi_RPHIM00000014473	39.8891028934667	92.5446703674667	-0.746689271703546	0.973759402637787	-1.2141552303587
Rphi_RPHIM00000033052	7.81660629873333	29.3111948653333	-0.746661206425334	0.973753042885311	-1.90683750034108
Rphi_RPHIM00000028892	16.3388909852667	3.68313745073333	0.765034832781528	0.973740040219263	2.14930291959231
Rphi_RPHIM00000001923	14.5199195991667	36.5609312084	-0.746226109558575	0.97365454540943	-1.33226935161305
Rphi_RPHIM00000000980	14.7162745217	2.39610118256667	0.764177411204851	0.973629316983146	2.61865175747542
Rphi_RPHIM00000001111	15.9477086406	4.14983132273333	0.763863642075166	0.9735892306641	1.94222455126307
Rphi_RPHIM00000018643	24.6001976653	7.78054648193333	0.763841911763151	0.97358645674845	1.66072651342781
Rphi_RPHIM00000008050	12.8098712541667	38.4893331382333	-0.745871220649786	0.973574341502446	-1.58720269947578
Rphi_RPHIM00000031724	34.5708646401333	76.2607511352333	-0.745821448624275	0.973563102918927	-1.14138405424638
Rphi_RPHIM00000014762	20.6884671563333	4.14243633966667	0.763510089036814	0.973544135766274	2.32027532582076
Rphi_RPHIM00000023704	259.676253411167	157.344882793533	0.763279420532112	0.973514756751688	0.722783830317228
Rphi_RPHIM00000017456	17.4428145041	2.8903489255	0.763106246469339	0.973492722374823	2.59331727472414
Rphi_RPHIM00000000896	136.797629239	76.8888778025667	0.763034689352071	0.973483623039421	0.831196399519969
Rphi_RPHIM00000023104	56.8374986979333	24.1070071716	0.762852238140659	0.973460436671698	1.23739051106797
Rphi_RPHIM00000020406	4.8181328675	17.7549684858	-0.744736760765238	0.973318764290759	-1.88167671585314
Rphi_RPHIM00000017477	7.89002953216667	24.7985734218333	-0.744371584129309	0.973236658217022	-1.65215452429661
Rphi_RPHIM00000024207	39.561914045	10.7215730807333	0.760778019239516	0.973210444933342	1.88359563172195
Rphi_RPHIM00000001050	57.7257314275333	21.0405665610333	0.760605111228338	0.973189824556539	1.45604099540493
Rphi_RPHIM00000015717	726.342238427433	975.129126260367	-0.743642947760775	0.973073216216401	-0.424943794244359
Rphi_RPHIM00000015759	255.5629903658	122.675939507033	0.758732123202882	0.97297980152533	1.05882660569953
Rphi_RPHIM00000013731	147.998682815133	82.0349282911	0.758670475948598	0.972972952784283	0.851274129124078
Rphi_RPHIM00000009669	35.7930806796333	9.3737806847	0.758167695349569	0.972918092290741	1.93297777456069
Rphi_RPHIM00000005136	143.497829076067	72.6443468787333	0.758121112157428	0.97291329968523	0.982106473044683
Rphi_RPHIM00000017440	26.1601364753	9.08592849686667	0.757400426006254	0.972839295222171	1.52566421024006
Rphi_RPHIM00000031304	205.550388134833	121.986646171067	0.757121771087971	0.972810752399034	0.752768870915721
Rphi_RPHIM00000035077	3.32371505416667	13.1300429272	-0.741690394704062	0.972639334562127	-1.98200302431547
Rphi_RPHIM00000035463	4.6397377114	15.7549222345333	-0.741523594570346	0.972602600013196	-1.76368747740069
Rphi_RPHIM00000027946	20.4695735565333	52.0197965164	-0.741452293409876	0.972586905314134	-1.34557970901447
Rphi_RPHIM00000033720	397.408481282633	279.741184794433	0.754788088436508	0.972585475166401	0.506529992449479
Rphi_RPHIM00000007770	272.612018417733	197.819560030033	0.753919490596509	0.972505853042792	0.462664082281734
Rphi_RPHIM00000010857	4.02263687513333	26.1828636649333	-0.741042333353673	0.972496758650941	-2.70240947959866
Rphi_RPHIM00000018755	28.4982789936333	7.79882767983333	0.753779657904271	0.972494218465504	1.8695456183976
Rphi_RPHIM00000006055	77.0463041106	37.6905695253667	0.753261938182546	0.972451591235624	1.03152215763959
Rphi_RPHIM00000003230	195.994192284967	282.798939607667	-0.740814947966916	0.972446826855636	-0.528965805656971
Rphi_RPHIM00000028428	44.0116733653333	16.5094682944	0.753124947702353	0.972440330459627	1.41459256798402
Rphi_RPHIM00000023550	3.49136463043333	17.0264273037333	-0.74057249765353	0.972393640505725	-2.28591280083131
Rphi_RPHIM00000022109	31.3300007614	10.9287078733333	0.752552093494884	0.972393324982969	1.51942196688305
Rphi_RPHIM00000014708	4.01363804456667	19.0204259707	-0.740454733125966	0.972367826413008	-2.2445671328983
Rphi_RPHIM00000001451	20.5432066525	4.77143531616667	0.751867024070548	0.972337288678716	2.10616617396547
Rphi_RPHIM00000030380	353.290041964233	237.983192753433	0.751468515455726	0.972307322666472	0.569993396459859
Rphi_RPHIM00000021826	121.8788367162	54.2443924183	0.75141352200927	0.972303396664791	1.16790172528749
Rphi_RPHIM00000013263	245.610369197633	162.292272749233	0.705771947772255	0.972295479806197	0.597777159578787
Rphi_RPHIM00000003405	46.6938222482	9.8054611539	0.70643898391426	0.972294929323209	2.2515743015664
Rphi_RPHIM00000016640	50.7267797632333	20.5205780882667	0.706604292060278	0.972294780625816	1.30567620433362
Rphi_RPHIM00000017287	30.8265738449	8.1849372282	0.706981525955668	0.972294440791442	1.91313129547207
Rphi_RPHIM00000003958	290.318865929133	200.287516475633	0.707172866363736	0.972294268151138	0.535565822722623
Rphi_RPHIM00000033374	262.907713335367	180.9696116878	0.707308496177286	0.972294145666577	0.53880900804917
Rphi_RPHIM00000013003	136.016521929833	68.5254315610667	0.707791272719213	0.972293708937658	0.989070492286573
Rphi_RPHIM00000007066	30.9184350323333	12.4437790547	0.707825414741592	0.972293678008122	1.31304261318523
Rphi_RPHIM00000000361	75.0523520367	31.8495107873333	0.70791110483507	0.972293600355121	1.23662607195106
Rphi_RPHIM00000011269	16.4504475068667	4.9352248649	0.708209337515634	0.972290971081585	1.73693910542484
Rphi_RPHIM00000020310	474.102054431833	303.198961604967	0.705205799609256	0.972288156975485	0.644932832145554
Rphi_RPHIM00000012857	1923.35139797763	1537.26447038493	0.708895539464264	0.9722837523232	0.323256981322919
Rphi_RPHIM00000027235	17.0937165661	4.1839724164	0.709039032486333	0.972282239367248	2.03052086061633
Rphi_RPHIM00000004169	334.763983228433	218.818467385833	0.704641663846726	0.972280882936346	0.61340981792614
Rphi_RPHIM00000002028	198.2455891769	135.258968386567	0.704361479885883	0.972277278620325	0.551564511797652
Rphi_RPHIM00000017630	237.7110613284	149.3387187267	0.704341638072319	0.972277023584324	0.670620778889103
Rphi_RPHIM00000011836	30.507498891	7.93451974536667	0.709948862341378	0.972272618619357	1.94294909923853
Rphi_RPHIM00000025983	34.9261274519333	11.8647810675667	0.703741433580868	0.972269322047791	1.55762120834786
Rphi_RPHIM00000008721	67.6609588523667	34.4692148193667	0.710558463274888	0.97226279781858	0.973015186663079
Rphi_RPHIM00000007387	14.1226308432333	48.7698885279667	-0.739949302040484	0.972259009527778	-1.78798180784369
Rphi_RPHIM00000033231	30.2033287026667	10.4794228901	0.711101319424644	0.972252542293861	1.52714828870292
Rphi_RPHIM00000002302	207.387171477667	131.478926943233	0.711288427139014	0.972249000459161	0.657495067796582
Rphi_RPHIM00000008020	18.569906288	6.11660878956667	0.750561054940501	0.97224267778896	1.60216262359213
Rphi_RPHIM00000019640	54.5771484613	19.5245545477333	0.71164616310454	0.972242218666873	1.48300738517789
Rphi_RPHIM00000015164	38.7563226282333	13.8888234304333	0.702605545575148	0.97224085487389	1.48050729906144
Rphi_RPHIM00000008414	94.8335189217333	41.5831319945667	0.711785160846003	0.97223958003873	1.18939864559216
Rphi_RPHIM00000000775	119.9182858243	63.4564761596667	0.70253973811803	0.972239084422018	0.918212352483133
Rphi_RPHIM00000006551	292.5634081019	185.937544413333	0.702376775455767	0.972234702933035	0.653931230083635
Rphi_RPHIM00000031613	140.171807328933	79.4965438463	0.712104853016503	0.972233503637546	0.818232165188096
Rphi_RPHIM00000001643	56.5134233128667	24.5821014074667	0.712431202562307	0.972226751044094	1.20098533324951
Rphi_RPHIM00000019225	140.1434632453	76.7566163940333	0.702067092970413	0.97222638756333	0.868541433096937
Rphi_RPHIM00000002971	141.853726838433	49.6677232308333	0.750282918439875	0.972222923249861	1.51402353393575
Rphi_RPHIM00000026718	96.6411133451333	44.0551744955	0.701380284541884	0.972207664727467	1.13332559451584
Rphi_RPHIM00000026319	724.860816219567	498.661090190533	0.701369389060871	0.972207187542757	0.539644367396063
Rphi_RPHIM00000025156	174.306981599833	113.382467655633	0.701253529709457	0.972202115095355	0.62043278214498
Rphi_RPHIM00000002252	1991.20216256203	1363.17049365077	0.713575239400922	0.972198176458611	0.546673688957919
Rphi_RPHIM00000025715	272.7523369529	185.066883673367	0.701061577158059	0.972193718420688	0.559544798791531
Rphi_RPHIM00000027118	27.4840613693	9.7997462403	0.713938340927098	0.972189070147854	1.48777891262427
Rphi_RPHIM00000009153	14.7471936233667	3.71969984666667	0.749726007377617	0.97218345184315	1.98718232121848
Rphi_RPHIM00000025108	49.9602195474333	12.8379582912667	0.714365632022911	0.972178330975641	1.96036403780756
Rphi_RPHIM00000001304	125.6812226637	72.3931256095667	0.700660785601229	0.972176215351819	0.795844508957067
Rphi_RPHIM00000010788	126.113080634733	71.1688675566667	0.700528600852126	0.972170451247159	0.82539973687249
Rphi_RPHIM00000026205	40.453679963	18.0287053962333	0.714824457487556	0.972165717536181	1.1659751431666
Rphi_RPHIM00000011630	48.3535571622667	21.5803852248333	0.700406633133971	0.972165136434073	1.16390140828433
Rphi_RPHIM00000024211	139.4349672971	67.5666471003333	0.715022273636302	0.972160023577242	1.04520923323112
Rphi_RPHIM00000002312	20.2043761066667	7.1898545196	0.71520319899042	0.972154810479692	1.49063331865361
Rphi_RPHIM00000008514	131.522046517533	64.3244627917667	0.700060215913467	0.972150060771368	1.03186524462133
Rphi_RPHIM00000005906	34.6169001651333	8.65734601376667	0.71583845483046	0.972136466117658	1.99947981479452
Rphi_RPHIM00000003627	101.792718655	54.5528100607667	0.715857357394778	0.972135919300262	0.89990894954209
Rphi_RPHIM00000012611	28.548265637	10.8355572653	0.699627323430115	0.972131262594778	1.39762974954467
Rphi_RPHIM00000016396	201.508995323367	117.7446849374	0.748889747429217	0.972130849601265	0.775182304597559
Rphi_RPHIM00000023072	35.4884907661333	14.6666889179	0.6995593367851	0.972128314410191	1.27480800982658
Rphi_RPHIM00000012598	42.0386413259	84.5755969925667	-0.739250686196781	0.972109343382931	-1.00852541292889
Rphi_RPHIM00000007567	14.9069409629	3.7538409403	0.717282942470869	0.972093424012421	1.9895448081653
Rphi_RPHIM00000009783	22.7943370145667	7.11915103003333	0.717334287854569	0.972091827900457	1.67889833535205
Rphi_RPHIM00000021743	28.1235289149667	5.36952226156667	0.717372376708591	0.972090643593841	2.38891199461653
Rphi_RPHIM00000008895	42.5065099721667	20.1003274462667	0.71754724377376	0.972085203295724	1.08046480636258
Rphi_RPHIM00000030776	167.256995774533	106.620999993867	0.717660197116714	0.97208168648012	0.649574936771294
Rphi_RPHIM00000027636	86.4432326037333	45.5234697760667	0.748032279866009	0.972079135471365	0.925142500443996
Rphi_RPHIM00000011138	71.0565129722	27.022424117	0.717837950701311	0.972076147775096	1.39480979039149
Rphi_RPHIM00000007718	94.5692796423	34.7022234134	0.747977719107294	0.972075852476763	1.44634350641648
Rphi_RPHIM00000000623	37.9806939378667	13.3247445070667	0.717867341067243	0.972075231477134	1.51115839437721
Rphi_RPHIM00000008221	131.071415112433	78.0783979430667	0.747815078951151	0.972066071566178	0.747357731475381
Rphi_RPHIM00000015134	24.6311167669333	8.29307542276667	0.69831691119099	0.972056937930429	1.57050292231133
Rphi_RPHIM00000007319	110.619593254967	177.862728194333	-0.739004411389942	0.972056690256391	-0.685157277660309
Rphi_RPHIM00000004079	14.7471936233667	37.8710873050333	-0.738993572267544	0.972054374148631	-1.36065640545869
Rphi_RPHIM00000013886	6.37522833443333	22.2851259205	-0.738978952579467	0.972051250378728	-1.80553219341154
Rphi_RPHIM00000033842	185.267977204033	117.687752712133	0.698182883162592	0.972048526860073	0.654649346345115
Rphi_RPHIM00000027462	7.6636534207	1.569979324	0.698167475971262	0.97204756036931	2.28728675891544
Rphi_RPHIM00000022211	55.2911488109	25.0945618255333	0.74728917323564	0.97203503049254	1.13967379205709
Rphi_RPHIM00000029380	15.4528720110667	4.14983132273333	0.747273606699832	0.972034246525143	1.89675039491324
Rphi_RPHIM00000016248	61.2278416378	25.4117125026	0.719188532268118	0.972033890498231	1.2686942247842
Rphi_RPHIM00000024864	546.9114463848	352.457685803567	0.747147490489019	0.972027897306414	0.633857191168062
Rphi_RPHIM00000022769	37.4341935597	13.3714518851	0.719675398815832	0.972018581561469	1.4852005518274
Rphi_RPHIM00000028120	103.342063285233	54.2210044679	0.746628161816533	0.972001795021661	0.930503848325682
Rphi_RPHIM00000023787	16.8561166872	4.75551087166667	0.720414783071483	0.971995256038934	1.82559996707269
Rphi_RPHIM00000016382	17.4136309702667	3.0700629188	0.720725021480057	0.971985441300557	2.50387692713824
Rphi_RPHIM00000033254	119.948934805767	56.1514151640333	0.746275238544543	0.971984095833191	1.09502605805882
Rphi_RPHIM00000014646	1598.95957670717	1308.313561449	0.721180857359006	0.971971129720702	0.289425115785894
Rphi_RPHIM00000002610	500.486055565133	371.736536971267	0.721399677130592	0.971964516705623	0.429049379829236
Rphi_RPHIM00000014817	76.5148014355667	38.1655952384	0.721632665014233	0.971957467047296	1.00346616543584
Rphi_RPHIM00000034932	112.5098307863	67.1706567179	0.721697950511599	0.971955490095651	0.744148026388262
Rphi_RPHIM00000012887	179.360022403233	113.2598815128	0.721962676254036	0.971947466721927	0.663221437799254
Rphi_RPHIM00000011026	510.859712060233	329.959137218367	0.745460762238697	0.971943370502674	0.630639795563525
Rphi_RPHIM00000031756	78.2331699472333	35.8645223537333	0.696613171352611	0.971942528292376	1.12522300605012
Rphi_RPHIM00000029309	40.7618012697667	9.33815912073333	0.722208800247235	0.971939996979546	2.12600772861618
Rphi_RPHIM00000014688	33.4358706195333	12.0286351651333	0.722474768708309	0.971931913943932	1.47492372769173
Rphi_RPHIM00000021639	56.5256361354	23.0780475173667	0.744956935034329	0.971920421505917	1.29238415089684
Rphi_RPHIM00000011799	25.5741267085333	8.3005349547	0.744953930968082	0.971920304444926	1.62340875274525
Rphi_RPHIM00000011117	44.5198890552333	18.2027044759667	0.723107325879465	0.971912643785659	1.29029718195942
Rphi_RPHIM00000020407	30.9643191572333	7.22070200186667	0.696244041304582	0.971912464862484	2.1003957155594
Rphi_RPHIM00000008586	301.033131127	208.739857596367	0.696162742998318	0.971905851976485	0.52821617538615
Rphi_RPHIM00000021544	25.7801194356	8.51351773246667	0.723378588715059	0.971904657979866	1.59843167470235
Rphi_RPHIM00000018680	413.2456428537	276.700396504567	0.723456203718915	0.971902516057812	0.578674896931081
Rphi_RPHIM00000033824	43.8185815110333	18.1326776703333	0.744462900946988	0.971901194359271	1.27295079735431
Rphi_RPHIM00000003108	221.0263975262	140.609933959767	0.744291642011569	0.971894540505965	0.652520160157218
Rphi_RPHIM00000024474	6.41336162263333	1.82449817856667	0.744179000196419	0.971890167249328	1.81358104635589
Rphi_RPHIM00000020450	529.405689492467	392.6059709187	0.724071951400009	0.971885492159514	0.431291585386045
Rphi_RPHIM00000026470	67.2384376809333	34.3811709638	0.724403507796496	0.97187630238527	0.967667521840445
Rphi_RPHIM00000011950	69.0935969249	30.4344415847	0.695721735009581	0.971870032484052	1.18284712338589
Rphi_RPHIM00000010916	210.805529009433	129.501120842767	0.695672499598812	0.971866038988954	0.702948121881551
Rphi_RPHIM00000012114	335.012175491967	224.680699739667	0.695589297278779	0.971859292935708	0.576337327883571
Rphi_RPHIM00000009046	163.7301313364	110.9594853121	0.725097946872351	0.971857002021936	0.561286845302832
Rphi_RPHIM00000019992	31.6063635161667	10.0327548343333	0.743087251130315	0.971847910564076	1.65549725351159
